@0 attempt(0, AU)
@33593391 attempt(0, NO)
@33594135 attempt(7866, NO)
@33595172 attempt(7837, NO)
@33595730 attempt(7867, NO)
@33600288 attempt(7868, NO)
@33602415 attempt(0, NO)
@33604558 attempt(0, NO)
@33607149 attempt(7869, NO)
@33607600 attempt(0, CZ)
@33609418 attempt(7870, US)
@33610848 attempt(7871, NO)
@33610942 attempt(7796, NO)
@33611307 attempt(7872, NO)
@33612946 attempt(7873, PL)
@33613752 attempt(7874, NO)
@33615068 attempt(7875, NO)
@33615546 attempt(7850, PL)
@33615737 attempt(7876, NO)
@33616892 attempt(0, AU)
@33617973 attempt(7877, NO)
@33618659 attempt(7878, US)
@33619236 attempt(7879, NO)
@33619595 attempt(6968, NO)
@33619922 attempt(0, UA)
@33620613 attempt(7736, US)
@33620704 attempt(0, US)
@33620754 attempt(3467, NO)
@33620762 attempt(7880, NO)
@33621869 attempt(0, NO)
@33622161 attempt(4593, NO)
@33622181 attempt(7881, NO)
@33622243 attempt(26, NO)
@33622546 attempt(7882, NO)
@33623491 attempt(6253, NO)
@33624132 attempt(0, BR)
@33624644 attempt(0, NO)
@33624885 attempt(7761, NO)
@33625294 attempt(0, ID)
@33626774 attempt(0, PL)
@33628074 attempt(7883, NO)
@33628253 attempt(7884, NO)
@33628658 attempt(0, NO)
@33629999 attempt(7885, NO)
@33630359 attempt(7886, NO)
@33631010 attempt(0, US)
@33632160 attempt(7887, NO)
@33633237 attempt(7888, NO)
@33637316 attempt(7889, NO)
@33639299 attempt(0, PL)
@33641246 attempt(7890, NO)
@33643446 attempt(0, US)
@33643947 attempt(7891, US)
@33644062 attempt(7892, NO)
@33645166 attempt(7893, US)
@33647721 attempt(7633, NO)
@33648937 attempt(3779, US)
@33649150 attempt(7894, NO)
@33649274 attempt(906, PL)
@33649396 attempt(7593, US)
@33649952 attempt(7895, NO)
@33651132 attempt(148, NO)
@33651544 attempt(7896, NO)
@33652294 attempt(7873, PL)
@33653426 attempt(7897, NO)
@33654073 attempt(0, NO)
@33654555 attempt(3003, NO)
@33655256 attempt(0, BR)
@33656279 attempt(7898, NO)
@33656739 attempt(7899, US)
@33658061 attempt(7900, NO)
@33658517 attempt(7901, NO)
@33659000 attempt(0, DK)
@33659481 attempt(7768, NO)
@33659930 attempt(7902, NO)
@33660848 attempt(0, NO)
@33661292 attempt(0, ID)
@33661345 attempt(0, BD)
@33661710 attempt(3381, US)
@33662186 attempt(7903, NO)
@33663386 attempt(7061, BR)
@33663953 attempt(7904, NO)
@33665776 attempt(7905, NO)
@33666202 attempt(6248, NO)
@33666247 attempt(0, NO)
@33668041 attempt(7906, NO)
@33668119 attempt(5350, NO)
@33668444 attempt(7907, US)
@33671648 attempt(7908, NO)
@33672612 attempt(7909, NO)
@33673051 attempt(7856, US)
@33674253 attempt(7910, NO)
@33675884 attempt(7911, US)
@33676998 attempt(7912, AU)
@33677429 attempt(7593, US)
@33677834 attempt(0, PL)
@33678273 attempt(7701, NO)
@33679728 attempt(7913, AU)
@33681150 attempt(0, SE)
@33681604 attempt(7914, US)
@33682488 attempt(7915, US)
@33684896 attempt(0, ZA)
@33687384 attempt(3003, NO)
@33688999 attempt(0, BR)
@33689642 attempt(7916, NO)
@33689833 attempt(7917, NO)
@33690136 attempt(7918, NO)
@33690590 attempt(0, BR)
@33690827 attempt(0, US)
@33691379 attempt(0, AR)
@33691803 attempt(7919, NO)
@33694818 attempt(0, US)
@33697263 attempt(7920, NO)
@33699285 attempt(7921, NO)
@33700297 attempt(0, GB)
@33701424 attempt(0, NO)
@33701977 attempt(0, PL)
@33702325 attempt(7922, BR)
@33703022 attempt(0, DE)
@33703141 attempt(7923, NO)
@33703703 attempt(7924, US)
@33704445 attempt(6304, NO)
@33705091 attempt(7925, US)
@33705564 attempt(0, NO)
@33706383 attempt(0, DE)
@33707403 attempt(0, AT)
@33710016 attempt(7926, US)
@33710056 attempt(7617, US)
@33710321 attempt(0, US)
@33710739 attempt(0, PL)
@33711459 attempt(7927, NO)
@33713740 attempt(0, NO)
@33714428 attempt(7928, NO)
@33714901 attempt(7929, NO)
@33715594 attempt(0, BR)
@33716465 attempt(7930, NO)
@33716730 attempt(7895, NO)
@33716979 attempt(7931, NO)
@33717121 attempt(5350, NO)
@33718423 attempt(7427, US)
@33718727 attempt(7593, US)
@33719498 attempt(0, NO)
@33719829 attempt(0, NO)
@33719935 attempt(0, NO)
@33720016 attempt(7932, NO)
@33720229 attempt(7933, NO)
@33723357 attempt(7934, US)
@33724128 attempt(0, NO)
@33724632 attempt(7935, PL)
@33724963 attempt(4231, PL)
@33725247 attempt(7936, NO)
@33726157 attempt(6563, DK)
@33726680 attempt(7937, NO)
@33727888 attempt(7938, NO)
@33728420 attempt(0, NO)
@33729284 attempt(7939, NO)
@33729953 attempt(0, NO)
@33732927 attempt(0, BR)
@33734227 attempt(7807, NO)
@33734558 attempt(0, JP)
@33735078 attempt(7940, NO)
@33736004 attempt(0, NO)
@33737000 attempt(7853, US)
@33737868 attempt(0, NO)
@33738409 attempt(0, US)
@33738944 attempt(0, DE)
@33739397 attempt(7941, US)
@33739522 attempt(0, NO)
@33739929 attempt(0, NO)
@33740485 attempt(7942, NO)
@33742174 attempt(6502, NO)
@33743974 attempt(7893, US)
@33745605 attempt(0, NO)
@33746061 attempt(0, NO)
@33747111 attempt(0, NO)
@33747311 attempt(7943, NO)
@33747471 attempt(0, US)
@33747534 attempt(7944, NO)
@33747877 attempt(7945, NO)
@33750038 attempt(0, US)
@33750966 attempt(0, US)
@33751172 attempt(0, PL)
@33751672 attempt(7449, NO)
@33751758 attempt(0, AU)
@33751923 attempt(7946, BR)
@33752390 attempt(7947, US)
@33753038 attempt(0, AU)
@33753162 attempt(7693, NO)
@33753304 attempt(7751, NO)
@33753586 attempt(7948, NO)
@33753903 attempt(0, US)
@33754233 attempt(0, BR)
@33754633 attempt(0, CH)
@33755296 attempt(7949, AU)
@33756049 attempt(7950, PL)
@33756389 attempt(0, AU)
@33756806 attempt(0, NO)
@33758312 attempt(7951, NO)
@33759171 attempt(7918, NO)
@33759852 attempt(0, US)
@33760327 attempt(0, NO)
@33760635 attempt(7952, NO)
@33760772 attempt(0, NO)
@33761149 attempt(7953, NO)
@33761671 attempt(0, NO)
@33762114 attempt(7954, NO)
@33762919 attempt(7955, BR)
@33763163 attempt(0, NO)
@33765673 attempt(7061, BR)
@33765790 attempt(0, IN)
@33767168 attempt(7956, NO)
@33767516 attempt(7957, NO)
@33768005 attempt(0, US)
@33768027 attempt(0, NO)
@33768194 attempt(0, CZ)
@33768907 attempt(7958, NO)
@33769147 attempt(7959, NO)
@33769728 attempt(0, NO)
@33770307 attempt(0, NO)
@33770332 attempt(0, HK)
@33770622 attempt(0, NO)
@33771640 attempt(7960, NO)
@33773495 attempt(0, CA)
@33774718 attempt(0, US)
@33777710 attempt(7961, AU)
@33778587 attempt(7962, NO)
@33781067 attempt(0, ID)
@33783315 attempt(7963, NO)
@33784200 attempt(0, US)
@33784398 attempt(0, NO)
@33786185 attempt(0, NO)
@33787046 attempt(0, NO)
@33787322 attempt(0, US)
@33787536 attempt(0, NO)
@33787687 attempt(0, NO)
@33788037 attempt(7964, NO)
@33788821 attempt(0, NO)
@33791865 attempt(7965, NO)
@33793041 attempt(7966, NO)
@33793497 attempt(0, NO)
@33795907 attempt(7071, AU)
@33796023 attempt(0, NO)
@33796524 attempt(7967, NO)
@33796991 attempt(0, NO)
@33799284 attempt(7968, NO)
@33801380 attempt(7969, US)
@33805709 attempt(6968, NO)
@33806358 attempt(7970, NO)
@33807522 attempt(7971, NO)
@33808235 attempt(7972, NO)
@33809204 attempt(7071, AU)
@33810155 attempt(0, UA)
@33810838 attempt(7973, NO)
@33811020 attempt(0, US)
@33811576 attempt(0, US)
@33813059 attempt(7974, NO)
@33814283 attempt(0, NO)
@33814729 attempt(7957, NO)
@33817454 attempt(7975, NO)
@33818028 attempt(7976, NO)
@33819228 attempt(0, US)
@33819861 attempt(7889, NO)
@33820370 attempt(0, US)
@33820460 attempt(7977, NO)
@33821835 attempt(7978, NO)
@33822125 attempt(0, NO)
@33823023 attempt(7979, NO)
@33824773 attempt(7980, BR)
@33828125 attempt(0, US)
@33828638 attempt(7981, NO)
@33828823 attempt(0, AU)
@33830610 attempt(7982, NO)
@33831266 attempt(0, US)
@33831858 attempt(7983, NO)
@33832154 attempt(6737, NO)
@33833011 attempt(7966, NO)
@33834002 attempt(0, US)
@33834779 attempt(7950, PL)
@33837992 attempt(7984, US)
@33838476 attempt(7985, NO)
@33839352 attempt(7986, US)
@33839666 attempt(7987, NO)
@33839725 attempt(0, AU)
@33840489 attempt(7988, NO)
@33840560 attempt(7989, NO)
@33840602 attempt(7990, NO)
@33841318 attempt(7991, NO)
@33842198 attempt(7992, NO)
@33844140 attempt(0, BR)
@33845950 attempt(0, IT)
@33846186 attempt(7993, NO)
@33847008 attempt(0, BR)
@33848207 attempt(0, BR)
@33848653 attempt(7032, NO)
@33849544 attempt(7994, NO)
@33851860 attempt(0, DE)
@33854664 attempt(0, US)
@33856717 attempt(7995, NO)
@33858094 attempt(7996, NO)
@33860740 attempt(7997, NO)
@33861588 attempt(7998, NO)
@33861954 attempt(0, US)
@33864288 attempt(7942, NO)
@33864316 attempt(0, NO)
@33864380 attempt(7950, PL)
@33864828 attempt(7999, US)
@33865355 attempt(8000, NO)
@33866469 attempt(0, US)
@33866499 attempt(0, AU)
@33866918 attempt(8001, NO)
@33867916 attempt(0, US)
@33868549 attempt(8002, NO)
@33869077 attempt(8003, NO)
@33870074 attempt(8004, NO)
@33870787 attempt(8005, NO)
@33871097 attempt(0, US)
@33871883 attempt(7608, NO)
@33873291 attempt(8006, NO)
@33874812 attempt(7981, NO)
@33874964 attempt(0, US)
@33875228 attempt(8007, NO)
@33875381 attempt(0, IN)
@33875638 attempt(8008, NO)
@33876168 attempt(8009, NO)
@33876341 attempt(0, US)
@33876393 attempt(8010, US)
@33876496 attempt(8011, NO)
@33876999 attempt(7938, NO)
@33878754 attempt(7873, PL)
@33879107 attempt(8012, NO)
@33879383 attempt(0, US)
@33879663 attempt(7774, NO)
@33879781 attempt(8013, NO)
@33880135 attempt(8014, NO)
@33884947 attempt(8015, NO)
@33885713 attempt(0, AU)
@33885862 attempt(6961, NO)
@33886380 attempt(8016, US)
@33886800 attempt(8017, NO)
@33887275 attempt(8018, PL)
@33888951 attempt(8019, NO)
@33890436 attempt(0, ID)
@33890556 attempt(6501, NO)
@33891192 attempt(0, AU)
@33893196 attempt(8020, US)
@33893684 attempt(0, PL)
@33895220 attempt(8021, NO)
@33896179 attempt(0, US)
@33896599 attempt(0, US)
@33896829 attempt(0, NL)
@33897803 attempt(8022, NO)
@33898146 attempt(8023, NO)
@33899029 attempt(0, US)
@33901969 attempt(8013, NO)
@33902189 attempt(0, NO)
@33902629 attempt(0, US)
@33903314 attempt(7851, NO)
@33904631 attempt(8024, BR)
@33904760 attempt(0, US)
@33907633 attempt(8025, US)
@33908209 attempt(3003, NO)
@33908263 attempt(7689, US)
@33909138 attempt(0, NO)
@33910025 attempt(0, US)
@33911946 attempt(8026, GB)
@33913710 attempt(8027, US)
@33914453 attempt(0, DE)
@33915036 attempt(8028, US)
@33915310 attempt(8029, NO)
@33915458 attempt(8030, IT)
@33915963 attempt(0, NO)
@33917473 attempt(8031, NO)
@33917869 attempt(0, NO)
@33918669 attempt(0, NO)
@33920452 attempt(0, US)
@33922967 attempt(8032, NO)
@33923096 attempt(0, NO)
@33923174 attempt(7950, PL)
@33923248 attempt(8033, NO)
@33923471 attempt(8034, NO)
@33923943 attempt(0, US)
@33924604 attempt(8035, NO)
@33928086 attempt(7742, NO)
@33928375 attempt(6961, NO)
@33928853 attempt(8036, NO)
@33929002 attempt(0, US)
@33929684 attempt(8037, NO)
@33929736 attempt(0, NO)
@33929856 attempt(8038, NO)
@33930371 attempt(8039, NO)
@33930705 attempt(0, NO)
@33931590 attempt(0, US)
@33931932 attempt(8040, NO)
@33933045 attempt(8041, NO)
@33933687 attempt(0, BR)
@33933876 attempt(0, US)
@33935760 attempt(0, RO)
@33936578 attempt(0, BR)
@33939885 attempt(8042, NO)
@33940359 attempt(0, UA)
@33940668 attempt(8043, NO)
@33940985 attempt(0, BR)
@33941690 attempt(8044, US)
@33941769 attempt(7253, NO)
@33941849 attempt(0, US)
@33943479 attempt(0, NO)
@33944038 attempt(8045, NO)
@33944852 attempt(2954, NO)
@33945443 attempt(0, PL)
@33945996 attempt(0, NZ)
@33946093 attempt(0, UA)
@33946634 attempt(8046, NO)
@33947382 attempt(8013, NO)
@33949101 attempt(8047, UA)
@33950273 attempt(7970, NO)
@33951989 attempt(8048, NO)
@33952748 attempt(0, UA)
@33953778 attempt(0, BD)
@33954606 attempt(8049, NO)
@33955743 attempt(8050, US)
@33956530 attempt(8051, NO)
@33956730 attempt(8052, NO)
@33957334 attempt(0, UA)
@33957551 attempt(8053, NO)
@33957918 attempt(7957, NO)
@33959508 attempt(8054, NO)
@33960016 attempt(0, NO)
@33960044 attempt(5739, NO)
@33960668 attempt(8006, NO)
@33961601 attempt(0, NO)
@33962236 attempt(8055, BR)
@33962966 attempt(0, BR)
@33963247 attempt(0, US)
@33963262 attempt(8056, NO)
@33964260 attempt(0, US)
@33966234 attempt(4649, NO)
@33968140 attempt(0, NO)
@33969182 attempt(4593, NO)
@33969303 attempt(8057, NO)
@33969718 attempt(8045, NO)
@33973544 attempt(0, US)
@33974014 attempt(8058, NO)
@33974287 attempt(8059, NO)
@33974427 attempt(8060, NO)
@33974857 attempt(0, US)
@33975166 attempt(4362, NO)
@33975861 attempt(8061, NO)
@33975971 attempt(8062, NO)
@33976522 attempt(0, NO)
@33977979 attempt(0, NO)
@33978394 attempt(0, US)
@33978744 attempt(0, DE)
@33979443 attempt(8063, NO)
@33979595 attempt(8064, NO)
@33979650 attempt(26, NO)
@33979731 attempt(8065, NO)
@33980000 attempt(8066, UA)
@33980186 attempt(8067, US)
@33980509 attempt(8068, US)
@33980828 attempt(0, AU)
@33981149 attempt(8069, AU)
@33982000 attempt(0, ZA)
@33982817 attempt(0, US)
@33982876 attempt(0, US)
@33983730 attempt(7032, NO)
@33985678 attempt(8070, US)
@33985799 attempt(0, US)
@33986268 attempt(8071, NO)
@33986437 attempt(7912, AU)
@33986547 attempt(8072, NO)
@33986731 attempt(8073, NO)
@33986893 attempt(0, US)
@33987181 attempt(0, SE)
@33989776 attempt(8074, NO)
@33991179 attempt(0, US)
@33992652 attempt(8075, NO)
@33993240 attempt(0, NO)
@33995717 attempt(7896, NO)
@33996422 attempt(3003, NO)
@33996537 attempt(8076, US)
@33997866 attempt(8077, NO)
@33998494 attempt(0, NO)
@33999022 attempt(2672, PL)
@34000240 attempt(8078, NO)
@34001465 attempt(0, US)
@34002147 attempt(8079, NO)
@34004196 attempt(8080, NO)
@34004541 attempt(0, NO)
@34005956 attempt(8081, NO)
@34006983 attempt(0, US)
@34008179 attempt(0, NO)
@34009336 attempt(0, AR)
@34009473 attempt(8082, NO)
@34009796 attempt(7693, NO)
@34009879 attempt(8083, US)
@34010192 attempt(7689, US)
@34010520 attempt(3828, NO)
@34010661 attempt(8084, NO)
@34011299 attempt(8085, NO)
@34014087 attempt(8086, NO)
@34015818 attempt(0, MX)
@34015907 attempt(0, NO)
@34016266 attempt(0, DE)
@34016594 attempt(8087, NO)
@34017006 attempt(8088, NO)
@34017283 attempt(8089, NO)
@34017871 attempt(8037, NO)
@34019091 attempt(0, PL)
@34020077 attempt(0, US)
@34020298 attempt(8090, NO)
@34021475 attempt(0, AT)
@34022499 attempt(8091, US)
@34023074 attempt(8092, NO)
@34023512 attempt(8093, NO)
@34023797 attempt(8094, NO)
@34025157 attempt(7870, US)
@34027325 attempt(0, NO)
@34027377 attempt(0, US)
@34027398 attempt(8095, NO)
@34028200 attempt(8047, UA)
@34028663 attempt(8096, NO)
@34029740 attempt(8097, NO)
@34031088 attempt(3003, NO)
@34031559 attempt(0, NO)
@34031808 attempt(8098, US)
@34034342 attempt(8099, NO)
@34034400 attempt(8100, NO)
@34034741 attempt(8021, NO)
@34034995 attempt(8101, US)
@34035339 attempt(0, PL)
@34035845 attempt(8102, NO)
@34037540 attempt(0, NO)
@34038860 attempt(8103, NO)
@34039565 attempt(8104, NO)
@34041571 attempt(6238, NO)
@34042187 attempt(8075, NO)
@34043059 attempt(0, FR)
@34043778 attempt(0, UA)
@34044067 attempt(0, NO)
@34044891 attempt(8105, US)
@34045391 attempt(8106, NO)
@34045875 attempt(7950, PL)
@34048233 attempt(8107, US)
@34048414 attempt(0, HK)
@34048602 attempt(0, NO)
@34048860 attempt(0, NO)
@34049607 attempt(0, NO)
@34050601 attempt(0, CH)
@34051032 attempt(0, US)
@34051725 attempt(8108, NO)
@34052707 attempt(0, JP)
@34052947 attempt(8109, NO)
@34053543 attempt(0, UA)
@34053770 attempt(0, AU)
@34054341 attempt(8110, NO)
@34055281 attempt(8111, NO)
@34056029 attempt(8112, NO)
@34057198 attempt(5175, NO)
@34058572 attempt(7462, NO)
@34061129 attempt(0, NO)
@34062122 attempt(8047, UA)
@34065213 attempt(8113, NO)
@34067037 attempt(0, US)
@34068720 attempt(8114, NO)
@34070159 attempt(0, US)
@34070520 attempt(8115, NO)
@34071208 attempt(0, NO)
@34073032 attempt(0, US)
@34073542 attempt(0, AU)
@34073832 attempt(0, CA)
@34074402 attempt(8116, NO)
@34075003 attempt(0, US)
@34075613 attempt(0, US)
@34077263 attempt(8117, NO)
@34077762 attempt(0, PL)
@34078368 attempt(0, NO)
@34078459 attempt(8108, NO)
@34078543 attempt(8118, NO)
@34079324 attempt(0, NO)
@34080654 attempt(0, US)
@34080672 attempt(0, BR)
@34080790 attempt(5739, NO)
@34082910 attempt(8119, US)
@34085815 attempt(8120, NO)
@34086386 attempt(0, HU)
@34086400 attempt(0, NO)
@34086640 attempt(6050, NO)
@34088912 attempt(8121, NO)
@34089642 attempt(8122, NO)
@34092027 attempt(7977, NO)
@34093213 attempt(8123, NO)
@34095340 attempt(8124, NO)
@34096415 attempt(8125, NO)
@34097132 attempt(8126, NO)
@34098579 attempt(8127, NO)
@34099139 attempt(8128, NO)
@34099305 attempt(8078, NO)
@34100036 attempt(8129, NO)
@34101025 attempt(8130, NO)
@34101371 attempt(0, NO)
@34102577 attempt(7689, US)
@34102726 attempt(8131, NO)
@34103050 attempt(8132, NO)
@34104105 attempt(8133, NO)
@34104835 attempt(0, US)
@34106973 attempt(0, BE)
@34107696 attempt(0, NO)
@34108471 attempt(8134, US)
@34108494 attempt(8135, NO)
@34109395 attempt(8136, NO)
@34110316 attempt(0, NO)
@34110759 attempt(8137, NO)
@34111812 attempt(0, US)
@34112140 attempt(0, US)
@34113194 attempt(8138, NO)
@34114791 attempt(0, US)
@34115345 attempt(8139, NO)
@34116799 attempt(8083, US)
@34116891 attempt(8140, NO)
@34116943 attempt(8141, NO)
@34117102 attempt(0, US)
@34118095 attempt(8142, BR)
@34119072 attempt(7604, US)
@34119156 attempt(0, US)
@34119780 attempt(8143, NO)
@34121063 attempt(0, NO)
@34121544 attempt(8144, US)
@34121950 attempt(0, US)
@34122108 attempt(8145, NO)
@34123021 attempt(0, US)
@34123843 attempt(8146, NO)
@34126630 attempt(0, US)
@34128420 attempt(0, NO)
@34128833 attempt(8147, US)
@34129001 attempt(6577, DK)
@34129871 attempt(0, US)
@34133260 attempt(0, CA)
@34134262 attempt(8148, US)
@34134378 attempt(8149, US)
@34134895 attempt(8150, NO)
@34136041 attempt(8151, NO)
@34137540 attempt(8152, NO)
@34137972 attempt(7100, NO)
@34139194 attempt(0, AU)
@34139496 attempt(7449, NO)
@34139742 attempt(8153, NO)
@34139908 attempt(8154, NO)
@34140031 attempt(8155, NO)
@34141414 attempt(0, NO)
@34141575 attempt(8156, NO)
@34142113 attempt(0, IT)
@34143778 attempt(0, DE)
@34145003 attempt(3788, NO)
@34146067 attempt(0, IN)
@34146327 attempt(8157, NO)
@34146516 attempt(0, BR)
@34147516 attempt(0, AU)
@34147713 attempt(0, US)
@34148652 attempt(8158, NO)
@34149873 attempt(7780, US)
@34150434 attempt(7950, PL)
@34151412 attempt(7912, AU)
@34151541 attempt(0, NO)
@34152585 attempt(0, PR)
@34152962 attempt(8044, US)
@34154121 attempt(8108, NO)
@34154301 attempt(0, AU)
@34154331 attempt(8069, AU)
@34154453 attempt(8149, US)
@34154556 attempt(8159, NO)
@34154779 attempt(0, US)
@34155425 attempt(8160, US)
@34158384 attempt(0, US)
@34161305 attempt(8161, NO)
@34161657 attempt(8069, AU)
@34162630 attempt(8142, BR)
@34162884 attempt(0, NO)
@34163206 attempt(8162, US)
@34163259 attempt(8163, NO)
@34164007 attempt(8164, NO)
@34164205 attempt(8165, AU)
@34165045 attempt(0, IN)
@34165173 attempt(8166, DE)
@34166843 attempt(8167, NO)
@34167133 attempt(8069, AU)
@34168262 attempt(8049, NO)
@34168890 attempt(8168, NO)
@34169013 attempt(8169, NO)
@34170451 attempt(6577, DK)
@34170964 attempt(0, US)
@34171472 attempt(0, NO)
@34171841 attempt(0, AU)
@34172249 attempt(8170, US)
@34174527 attempt(7476, US)
@34175240 attempt(0, AU)
@34175944 attempt(8171, NO)
@34176222 attempt(8172, NO)
@34176430 attempt(7941, US)
@34176613 attempt(0, NO)
@34179582 attempt(6577, DK)
@34180131 attempt(8173, US)
@34180226 attempt(8174, NO)
@34181841 attempt(8175, NO)
@34182813 attempt(0, US)
@34183221 attempt(0, US)
@34183991 attempt(8176, NO)
@34184629 attempt(0, US)
@34185270 attempt(0, US)
@34186009 attempt(0, NO)
@34186253 attempt(8177, US)
@34186460 attempt(0, US)
@34187292 attempt(0, US)
@34187706 attempt(0, AU)
@34188415 attempt(8178, GB)
@34189019 attempt(8144, US)
@34191385 attempt(4130, NO)
@34191769 attempt(7864, NO)
@34193692 attempt(8166, DE)
@34194455 attempt(0, DE)
@34195169 attempt(8179, NO)
@34195621 attempt(8131, NO)
@34196482 attempt(4848, US)
@34196810 attempt(7912, AU)
@34197192 attempt(0, NL)
@34197664 attempt(8180, NO)
@34199007 attempt(0, PR)
@34201522 attempt(8181, NO)
@34202628 attempt(5877, PL)
@34202925 attempt(0, AU)
@34203630 attempt(8182, NO)
@34206453 attempt(8183, NO)
@34206904 attempt(0, NO)
@34209154 attempt(8052, NO)
@34209404 attempt(8184, NO)
@34209663 attempt(8185, NO)
@34210035 attempt(0, US)
@34210595 attempt(8186, NO)
@34211827 attempt(0, US)
@34211988 attempt(8187, NO)
@34212415 attempt(8188, NO)
@34213279 attempt(0, NL)
@34213880 attempt(8189, NO)
@34214892 attempt(0, AU)
@34216752 attempt(0, US)
@34218062 attempt(8190, NO)
@34218966 attempt(0, AU)
@34219482 attempt(0, NO)
@34219601 attempt(0, PL)
@34221088 attempt(0, AU)
@34222556 attempt(8191, US)
@34223238 attempt(0, AU)
@34224005 attempt(0, AU)
@34225671 attempt(5877, PL)
@34226283 attempt(8119, US)
@34227292 attempt(0, AU)
@34227736 attempt(7689, US)
@34228697 attempt(8192, NO)
@34229310 attempt(8193, NO)
@34230138 attempt(8194, NO)
@34230706 attempt(0, AU)
@34230960 attempt(0, US)
@34232728 attempt(8195, DO)
@34233250 attempt(0, BR)
@34233563 attempt(0, AU)
@34234051 attempt(8196, DE)
@34235161 attempt(0, US)
@34235987 attempt(7780, US)
@34236521 attempt(0, AU)
@34236686 attempt(8197, NO)
